0	14555	0	0	0	11450	2714	0	
19297	0	0	0	0	0	0	0	
0	63456	0	64638	0	14578	0	0	
0	103941	0	54675	0	1061	0	0	
0	157016	0	8875	0	6616	0	0	
0	22042	0	79662	0	0	26781	0	
0	106281	0	107377	0	0	48894	0	
0	0	0	22584	0	0	0	0	
0	63087	0	64283	0	0	17854	0	
116583	0	0	0	0	0	0	0	
0	41593	0	22828	22463	205682	4703	14032	
3323	95293	0	2297	0	810	12897	0	
0	75310	38989	5644	0	93953	0	0	
0	54104	0	78576	0	0	2519	0	
0	5829	0	27097	0	0	294	0	
0	30725	0	64390	0	0	0	0	
0	30246	0	479	157	6422	0	0	
0	190843	0	103097	0	0	0	0	
4973	193932	0	47658	0	20430	13498	0	
0	8173	0	29706	0	18487	33475	0	
0	287881	0	119845	0	0	22075	0	
30051	0	0	0	0	0	0	0	
0	19234	0	138709	0	31536	23431	0	
0	30625	0	151378	0	20970	0	0	
0	37849	0	71177	0	59169	0	0	
0	11653	0	881	0	6044	0	0	
0	245195	0	93493	0	41299	6382	0	
0	75852	0	50836	0	0	5872	0	
0	31371	0	169682	0	291	0	0	
0	110860	0	24462	0	0	0	0	
0	32688	0	45620	0	54116	5194	0	
0	31039	0	33029	0	8460	0	0	
0	9061	0	33253	0	46970	26015	0	
0	3786	0	9711	0	0	2970	0	
0	30132	0	39060	0	0	0	0	
0	55863	0	951	0	0	0	0	
0	12430	0	11544	0	5253	429	0	
0	50209	0	42343	0	28138	2536	0	
17550	0	0	0	0	0	0	0	
0	12072	0	17480	0	0	24521	0	
0	2788	0	185902	0	0	1335	0	
0	6002	0	12424	0	12697	7332	0	
149004	0	0	0	0	0	0	0	
0	10282	0	31864	0	52056	4369	0	
0	8962	0	90830	0	32254	19668	0	
0	29360	0	62397	0	0	0	0	
0	37169	0	112480	0	0	40475	0	
0	124348	0	24049	0	0	2963	0	
0	0	0	2060	0	0	0	0	
237127	0	0	0	0	0	0	0	
499	59719	8037	166907	0	0	0	0	
8083	0	0	0	0	0	0	0	
0	109617	0	0	346	0	0	0	
0	115575	0	844	0	0	1411	0	
0	46819	0	22081	0	13944	0	0	
0	19836	0	94996	0	5708	33403	0	
0	41250	0	3536	0	0	0	0	
0	0	0	40320	0	0	0	0	
0	0	0	86981	0	0	0	0	
28143	9730	0	0	5715	0	0	0	
0	182920	0	896	0	0	0	0	
0	29258	0	16232	0	5200	0	0	
0	0	0	23407	427	18714	0	455	
0	10524	0	11942	0	0	18469	0	
0	40523	0	73362	0	0	23692	0	
0	27517	0	37821	0	0	937	0	
290	30953	0	216312	0	128037	21052	0	
0	22075	0	65206	0	15820	20090	0	
0	10009	669	68745	0	0	0	0	
0	16422	0	114743	0	1756	667	0	
0	13458	0	38110	0	26743	0	0	
0	41374	0	0	0	55611	0	0	
0	25168	0	2553	0	158014	0	0	
0	9890	33026	17573	0	14339	0	0	
0	122131	0	36865	0	1705	35966	0	
0	14607	0	100884	0	22771	0	0	
0	38344	0	80255	0	5396	0	0	
0	0	0	20080	0	14825	0	654	
0	147318	0	64947	0	43962	21758	0	
27751	0	0	0	0	0	0	0	
0	7406	0	75349	0	0	44391	0	
