43	28719	433.893	1.22256	0.410592	2.79933	2.78701	
43	19297	183.535	1.38101	0.0573675	2.52109	0.774458	
183	142672	468.076	1.28915	-0.633456	4.58333	-9.58532	
182	159677	505.879	1.25109	0.851679	3.61259	7.69529	
162	172507	483.136	1.34333	-0.34447	2.93577	-1.8502	
184	128485	271.828	1.40269	0.0467194	2.5907	-0.0912229	
182	262552	618.731	1.32404	-0.248877	2.08046	-1.0686	
62	22584	146.531	1.39778	-0.234789	2.80318	-2.05415	
141	145224	786.751	1.11763	0.430759	2.37728	3.08759	
161	116583	582.712	1.04638	-0.198915	2.16827	-1.53097	
197	311301	1413.74	0.987979	1.15229	3.2647	6.52898	
106	114620	570.471	1.20591	-0.100419	1.74899	-0.227213	
167	207114	975.095	1.04924	-1.87152	6.94777	-21.9098	
139	135199	461.697	1.31964	0.0859614	2.44458	1.64855	
76	33220	206.133	1.3512	0.623496	2.88949	4.37063	
150	95115	292.683	1.34592	-0.738773	4.99919	-10.5764	
36	37304	468.514	1.26725	-0.240927	1.91701	-0.925471	
173	293940	1380.01	0.829303	0.365462	1.49054	0.967537	
196	280491	677.789	1.35982	0.00601049	2.24052	0.165567	
104	89841	461.44	1.27856	1.0372	5.0089	11.4493	
168	429801	1145.31	1.31251	-0.0651732	2.08852	-0.412984	
63	30051	245.656	1.34353	0.169751	3.59374	1.39569	
180	212910	733.701	1.15357	-1.47583	6.12443	-17.6005	
181	202973	1269.21	0.958104	-1.56772	4.98891	-14.1026	
195	168195	383.356	1.36843	0.16752	3.41289	1.41545	
43	18578	197.791	1.32366	0.141572	2.12103	0.602532	
167	386369	1167.51	1.23545	-0.265057	2.10932	-1.1957	
135	132560	652.376	1.12436	0.0771471	1.77145	0.000326971	
187	201344	440	1.37018	0.157662	3.07253	0.923488	
146	135322	438.552	1.32171	0.585251	2.87363	3.36861	
187	137618	293.15	1.39929	0.321939	2.86762	2.505	
88	72528	467.989	1.32677	0.224253	3.08946	2.5914	
108	115299	468.73	1.36364	-0.130873	2.37103	-0.398144	
49	16467	151.035	1.36069	-0.570929	3.09123	-5.13706	
124	69192	236.926	1.32815	0.593261	4.36757	7.40301	
74	56814	396.811	1.37299	0.213663	2.54986	1.11304	
60	29656	279.36	1.25087	-0.699367	2.72622	-3.6639	
151	123226	511.087	1.15714	0.342532	2.2101	0.862317	
54	17550	161.212	1.31123	0.81835	3.26286	6.07444	
96	54073	302.008	1.30475	1.0394	4.44085	10.9198	
78	190025	1464.49	1.27223	0.579183	2.58766	3.59731	
36	38455	515.724	1.31019	-0.126699	2.11954	-0.636558	
152	149004	611.556	1.2587	0.673081	2.73943	3.88812	
153	98571	271.769	1.34778	0.499606	4.04919	8.26572	
171	151714	333.207	1.3838	0.186632	2.83341	1.74326	
176	91757	271.329	1.37864	-0.404055	3.77638	-5.42218	
173	190124	532.015	1.23665	0.590324	2.79181	2.95016	
172	151360	487.197	1.31767	-0.353826	3.20472	-1.41899	
14	2060	51.6781	1.38226	-0.0229137	2.30556	-0.106653	
192	237127	601.221	1.37196	0.032619	2.84857	0.92415	
173	235162	925.785	1.21732	-0.588764	3.82042	-6.42707	
24	8083	132.767	1.30771	0.18317	1.99459	0.758142	
96	109963	478.962	1.33876	-0.13924	2.15177	-0.458188	
153	117830	288.383	1.38629	0.0138705	2.26202	0.337654	
133	82844	294.409	1.37371	-0.297002	3.08468	-3.14948	
160	153943	357.959	1.38946	-0.2578	2.85172	-2.53606	
56	44786	323.752	1.33665	0.375578	2.40757	2.18173	
57	40320	370.215	1.33347	-0.0537271	2.74413	-1.18642	
62	86981	895.113	1.21753	0.137454	1.79833	0.654157	
48	43588	958.095	0.916043	-0.435193	1.73389	-1.43598	
161	183816	644.089	1.19409	0.00590472	1.76605	-0.0368632	
63	50690	380.427	1.34224	0.137106	2.24271	0.768243	
66	43003	362.442	1.30282	0.18432	3.57982	-0.0435988	
82	40935	273.024	1.32681	0.494376	3.40582	3.32873	
140	137577	561.824	1.29158	-0.104181	2.62152	-1.41102	
126	66275	339.554	1.19839	1.40779	6.18286	18.198	
169	396644	1779.6	1.17106	1.25105	4.37891	10.9596	
182	123191	354.73	1.34662	-0.387834	3.79077	-2.44687	
135	79423	365.18	1.2445	1.09916	4.07662	10.4516	
154	133588	406.286	1.33405	-0.555387	3.16392	-4.85292	
146	78311	239.2	1.34012	-0.716686	3.23193	-5.18889	
99	96985	537.258	1.14952	-0.13555	1.74109	-0.345283	
182	185735	583.55	1.25863	0.270041	2.06034	1.22583	
148	74828	232.865	1.36103	-0.584779	2.86142	-4.0659	
108	196667	950.638	1.32126	-0.460442	2.68629	-3.0375	
179	138262	372.04	1.36945	-0.0803483	3.23901	-1.181	
176	123995	324.49	1.36001	-0.52613	3.18671	-3.60867	
57	35559	609.252	0.984878	0.449078	1.70241	1.56949	
194	277985	645.443	1.36729	-0.0166213	2.72737	-1.19952	
37	27751	288.791	1.35007	-0.0406129	2.21846	0.234082	
178	127146	333.286	1.36175	0.44545	3.38581	3.51744	
190	216721	580.115	1.31822	-0.016977	2.13038	0.107392	
85	44471	326.049	1.25348	0.181012	2.66912	0.581065	
35	19017	306.757	1.20318	-0.110651	1.75986	-0.476632	
123	102346	580.119	1.0512	0.119132	1.48983	0.426666	
59	40391	359.961	1.28971	-0.54787	2.77877	-3.10237	
130	129719	561.881	1.31693	0.040091	2.53521	0.306701	
162	271516	1054.34	1.14444	-0.189871	1.75154	-0.412703	
179	173664	506.228	1.34259	0.210585	3.29715	1.43385	
31	7506	92.4706	1.34892	-0.0861259	2.14638	-0.372043	
38	26382	428.971	1.1208	0.110295	1.62524	0.348726	
154	110482	460.33	1.31175	-0.231473	3.64	-0.125525	
111	125241	712.232	1.31021	-0.552136	2.72186	-3.08222	
134	147597	535.416	1.32431	-0.134494	3.09356	-0.449981	
36	18286	280.758	1.26257	-0.596104	3.25989	-4.83711	
151	136144	454.664	1.32081	-0.425918	4.07963	-6.05977	
187	161265	379.979	1.35519	-0.319314	3.47423	-2.10123	
155	178628	539.157	1.33429	-0.83549	3.85652	-7.74772	
116	101630	690.203	1.24659	0.45466	3.19889	3.33866	
50	21689	241.637	1.13909	-1.20603	4.4104	-9.81684	
37	14484	167.113	1.33308	0.0922592	2.00143	0.272582	
51	40015	466.17	1.18324	1.06466	3.58943	7.38817	
62	28202	311.939	1.20371	1.13513	4.34956	8.77171	
59	43260	440.548	1.32481	-0.158643	2.61907	-0.868728	
147	102670	351.325	1.37945	0.274076	3.03565	1.9598	
179	124570	349.493	1.31767	0.185029	3.82531	1.38962	
166	186910	555.518	1.28402	-0.176157	2.24256	-1.4409	
191	198884	444.01	1.39829	-0.0765406	2.61123	-0.0472236	
108	122984	607.737	1.32955	0.548996	3.37585	4.90828	
169	152403	465.16	1.29176	0.399396	3.13634	2.65497	
193	231912	598.3	1.31331	-0.0780463	2.66536	0.598223	
168	117377	426.918	1.30427	-0.125445	2.97234	-0.856727	
110	160671	855.471	1.19022	0.116303	1.79807	0.642259	
141	124774	427.246	1.3341	-0.317577	2.42492	-1.44742	
72	34970	213.81	1.34943	-0.661767	3.64593	-6.87129	
65	59483	367.083	1.38076	0.10999	2.49756	0.444599	
184	155243	517.548	1.23438	-0.426176	2.52594	-1.52984	
98	166062	1076.32	1.24889	-0.854717	4.51186	-8.73843	
42	18817	203.663	1.34126	-0.170052	2.17218	-0.442642	
153	193965	674.163	1.24677	0.56819	2.49321	2.93462	
46	50813	604.818	1.29756	0.242756	2.41647	1.0757	
145	116636	561.974	1.22105	0.0716209	2.41382	-0.322228	
23	4861	78.0322	1.31473	0.190362	2.08158	1.04038	
147	152981	465.352	1.34179	-0.494918	3.11124	-4.85507	
65	21502	141.772	1.37051	-0.612542	3.22124	-5.26362	
153	160161	555.574	1.33666	0.288165	3.03767	2.60783	
126	187916	631.525	1.2913	0.333159	2.45006	1.84859	
153	191306	646.004	1.24148	0.112786	2.1935	-0.132037	
190	89802	223.569	1.37146	0.62859	3.74106	6.38478	
118	122159	404.197	1.38675	-0.042521	2.30661	-0.243109	
139	112413	373.191	1.32815	-0.711409	3.75411	-6.79966	
127	90963	493.676	1.26506	0.753921	4.63595	8.86316	
172	133250	421.408	1.26091	-0.115254	2.02013	-0.0336666	
112	77296	321.909	1.31915	-0.28804	2.12726	-1.21154	
197	92808	212.459	1.37503	-0.588039	3.86747	-6.96663	
178	140111	343.013	1.36022	-0.430642	2.91138	-2.23645	
69	61801	404.351	1.3557	-0.242676	2.27504	-1.32418	
50	17129	235.551	1.08517	-1.22427	3.68538	-7.66561	
103	74340	260.14	1.3953	-0.0893784	2.36887	-0.55762	
116	127930	481.311	1.34695	0.218424	2.37696	0.779999	
146	154790	456.476	1.3892	-0.250925	3.3138	-3.09028	
193	209684	531.211	1.32829	-0.506633	3.63011	-4.45779	
173	132302	514.501	1.24896	0.0400362	3.6476	0.901109	
196	300395	1028.53	1.19786	0.23407	2.70917	1.42051	
193	182539	386.422	1.36337	-0.47629	3.49056	-4.7703	
42	20622	255.188	1.25628	0.617531	2.4994	3.09843	
143	126343	472.111	1.3155	0.765457	3.55443	5.81191	
57	28418	280.156	1.29259	-0.645879	2.792	-4.00213	
90	77361	458.139	1.35525	0.125849	2.57653	0.605647	
42	11916	158.764	1.2612	0.955205	3.687	7.23483	
147	213853	864.348	1.26861	-0.492861	3.17227	-4.4268	
194	162581	309.495	1.39237	0.301539	2.69607	2.427	
200	215882	536.825	1.35098	-0.179528	2.2847	-0.464078	
83	91747	502.058	1.36226	-0.394542	2.72204	-2.6727	
141	82014	272.159	1.37547	-0.241547	2.60738	-0.919685	
185	90213	261.424	1.34476	-0.316642	3.28248	-1.39741	
76	62263	574.282	1.2235	0.775907	2.96971	5.20442	
48	66910	763.78	1.28792	0.593927	2.72468	3.84699	
171	300739	797.547	1.33394	-0.134596	2.10306	-0.846795	
208	197470	483.439	1.29758	-0.943182	3.67969	-7.52577	
120	118544	440.921	1.35418	0.250112	2.31435	1.18801	
175	117156	344.123	1.33553	0.650678	4.07285	5.66585	
175	187718	659.808	1.23825	0.0465384	1.90491	0.0414314	
162	113816	311.551	1.34069	0.9035	4.73209	11.9199	
187	238148	1451.92	0.910681	0.343993	1.75705	1.76093	
131	98458	387.172	1.36479	-0.0748675	2.5651	-0.819568	
174	236835	616.462	1.25453	-0.041697	1.81646	0.0585971	
141	105720	335.917	1.35722	-0.0690012	2.55361	-1.39305	
168	151701	585.613	1.19358	0.295408	2.48525	0.280091	
54	47395	454.39	1.27185	-0.761601	3.01869	-4.96965	
133	281602	1306.31	1.24984	0.793304	3.46564	5.89907	
173	243632	583.441	1.3667	0.0377215	2.23568	0.224502	
154	100104	397.243	1.26783	0.0921624	3.56353	0.589511	
151	298856	975.516	1.27059	0.0308827	2.21614	0.08944	
179	252855	619.928	1.36544	0.0268816	2.82584	0.842442	
31	17160	248.73	1.30097	-0.0859418	1.9758	-0.710139	
164	206327	723.194	1.21486	-0.565786	2.25729	-2.75286	
149	155894	517.798	1.22295	-0.618288	2.58264	-3.21632	
165	104167	362.818	1.36675	0.0576776	2.90322	0.747058	
129	132708	443.704	1.3394	-0.368851	2.32885	-1.81531	
191	288934	891.247	1.26241	-0.493981	3.62503	-5.87749	
39	7396	67.906	1.36103	0.091976	2.20053	0.564657	
190	161155	413.387	1.3816	-0.354907	3.03709	-2.14145	
95	225608	2139.62	0.972478	0.00894315	1.44629	0.155911	
149	211969	931.397	1.26266	0.664186	2.95215	4.38883	
165	241853	787.138	1.25519	-0.0157096	1.85658	-0.205947	
34	26394	315.727	1.27743	0.0981803	1.85281	0.467405	
109	71201	349.261	1.3544	-0.0306081	3.21816	0.874894	
178	186388	1175.49	0.997221	-0.936692	2.92032	-5.64482	
139	213385	862.541	1.24548	0.086927	1.9311	0.566521	
145	193486	530.564	1.34394	-0.336552	2.77272	-3.65206	
158	143119	577.125	1.14999	-1.05994	3.63658	-7.19673	
151	195766	859.927	1.1931	0.308105	3.29089	2.84733	
121	57806	214.771	1.40002	0.258492	3.09031	1.92467	
145	165515	894.404	1.12694	-1.17571	4.31937	-9.83754	
183	144278	550.4	1.21669	-0.660681	3.12806	-3.57101	
36	17360	225.49	1.25061	-0.635514	2.61458	-3.29845	
