41	32108	488.444	1.25112	0.362692	2.38372	1.98999	
37	16770	179.172	1.37852	0.260807	2.48843	1.58991	
151	127065	518.118	1.25986	-0.801249	4.66121	-10.3655	
152	132872	510.231	1.22979	0.877542	3.67511	8.03389	
131	135257	480.733	1.32544	-0.20285	3.21268	-0.469834	
147	101754	278.317	1.40041	0.158318	2.64097	0.991783	
154	193098	624.529	1.28047	-0.286151	2.02692	-1.16212	
61	19707	139.22	1.3823	-0.467029	3.02042	-3.6594	
129	111564	735.992	1.05094	0.40985	2.19217	2.75921	
124	90658	568.872	0.982788	-0.309373	2.09097	-1.8474	
197	272883	1466.02	0.949237	1.15963	3.19913	6.41998	
96	91103	544.555	1.1986	0.155458	1.81506	0.792516	
143	168460	1077.89	1.02911	-1.63092	5.54025	-15.212	
112	93574	458.532	1.27444	0.0182312	2.47863	1.37401	
90	35533	187.861	1.3652	0.629149	3.24977	5.50268	
134	79459	306.382	1.28127	-1.08828	5.88637	-14.8894	
56	56778	502.635	1.225	-0.00400389	1.75717	-0.0106193	
128	221493	1377.04	0.810867	0.40201	1.51022	1.08555	
163	212646	627.549	1.34447	-0.109383	2.23808	-0.626363	
109	75001	422.648	1.23752	1.28229	6.01122	16.2968	
142	322793	1110.22	1.29886	-0.0937552	2.08908	-0.490536	
46	20674	297.671	1.27653	0.0378581	3.38801	-0.116414	
141	164788	716.077	1.14194	-1.55247	6.49676	-19.3038	
156	170308	1323.12	0.940634	-1.49547	4.62488	-12.4112	
165	136280	386.323	1.34389	0.325904	3.29565	2.31921	
29	12648	174.01	1.37154	-0.0678887	2.28398	-0.364367	
155	333626	1167.63	1.25044	-0.301539	2.24195	-1.50392	
110	99063	633.299	1.14062	0.256216	1.89162	0.742732	
163	161718	418.743	1.35472	-0.055534	3.47931	-1.2267	
119	105200	434.496	1.32033	0.612547	2.83996	3.60807	
175	113342	304.167	1.37481	0.556392	3.50488	5.09946	
74	58014	473.898	1.26268	0.225269	3.15025	2.5149	
90	88184	461.268	1.32785	-0.309207	2.32994	-1.21291	
38	16675	180.328	1.3378	-0.504097	2.77313	-4.07113	
116	58350	227.748	1.30151	0.74527	4.63217	9.53326	
45	32036	373.458	1.34522	0.355036	2.52722	1.70943	
58	23987	288.62	1.18573	-0.617743	2.36438	-2.6177	
118	95132	502.152	1.16781	0.347606	2.20476	0.944838	
34	10789	189.689	1.14495	1.04101	3.22796	6.11557	
65	39304	349.424	1.24775	1.10863	4.42804	10.3298	
64	182825	1576.69	1.26831	0.479555	2.38612	2.73159	
23	21021	475.003	1.2999	-0.258919	2.26753	-1.28585	
128	115685	609.959	1.25462	0.555016	2.61453	3.14611	
110	70939	265.142	1.33512	0.505467	4.14776	8.77344	
157	124897	312.313	1.38352	0.114477	2.71389	1.28189	
120	61123	273.199	1.33782	-0.722754	4.819	-11.2195	
146	153459	539.848	1.26272	0.484129	2.84658	2.47983	
146	118042	457.925	1.31866	-0.296008	3.60099	-1.35317	
13	1664	40.9301	1.38072	0.012934	2.21042	0.121105	
183	179361	581.734	1.35531	0.0368849	3.16873	1.1037	
148	177306	912.353	1.20727	-0.620971	3.90037	-6.81316	
24	8692	133.78	1.32464	0.0855907	1.95992	0.392048	
85	83747	445.286	1.32549	-0.158577	2.07304	-0.597892	
120	78849	261.818	1.39764	-0.0676761	2.41399	-0.242288	
104	64136	310.442	1.35344	-0.407648	2.97235	-3.41766	
151	121565	355.841	1.36847	-0.249766	2.71722	-2.22952	
48	36436	336.549	1.31305	0.143842	2.0376	0.853795	
50	31419	379.353	1.26869	0.0987511	2.26446	-0.406283	
44	62860	878.508	1.19244	0.0907187	1.82425	0.60837	
40	34729	952.915	0.940785	-0.307843	1.61768	-0.972321	
141	150212	639.755	1.16238	0.00672839	1.80843	-0.0659825	
60	40326	349.803	1.35241	0.0692072	2.27128	0.603561	
68	33504	288.343	1.31332	0.557637	3.91298	4.01614	
68	25994	222.243	1.32054	0.666765	3.86805	5.35331	
135	112437	549.098	1.26801	-0.187935	2.89054	-2.08259	
95	44181	326.04	1.16403	1.538	6.46717	20.0151	
153	321181	1865.04	1.10635	1.38871	4.67533	12.039	
163	104365	370.399	1.33901	-0.213524	3.92718	-0.536974	
99	55712	417.105	1.16885	1.09223	3.65189	8.08736	
120	106738	447.399	1.33049	-0.424944	2.90524	-3.37755	
122	62124	228.628	1.34001	-0.704499	3.13457	-4.99061	
95	83630	519.787	1.13947	-0.339938	1.95393	-1.1382	
137	149135	568.884	1.22772	0.148634	1.83535	0.668591	
119	56011	219.23	1.34464	-0.719486	3.32767	-5.83517	
101	140380	875.407	1.31284	-0.543909	2.74757	-3.4123	
155	106885	386.614	1.33111	-0.100698	3.19671	-1.27421	
141	96807	311.265	1.34273	-0.661658	3.69	-5.48691	
32	21261	573.682	1.05766	0.259315	1.62377	0.971398	
156	208648	619.006	1.34517	-0.0516581	2.77037	-1.50935	
38	18451	266.292	1.34955	-0.122206	2.36221	-0.146882	
152	101130	312.299	1.349	0.6886	3.66712	6.00763	
169	169605	574.311	1.30041	0.00640892	2.28376	0.18824	
52	29058	321.866	1.21464	0.375097	2.2833	1.31224	
22	11990	293.846	1.17414	-0.229781	1.76438	-1.00466	
80	70725	562.316	1.04864	0.0621878	1.46584	0.25894	
54	35123	350.565	1.26179	-0.723359	3.00206	-4.57217	
93	94225	572.048	1.29489	0.0993794	2.66164	1.18057	
137	200532	1014.1	1.13937	-0.192356	1.75471	-0.445608	
146	140415	519.526	1.3242	0.334534	2.99296	2.42673	
20	5209	94.3064	1.30766	-0.0278243	1.98643	0.022798	
26	15005	361.418	1.18474	0.233244	1.96029	0.909953	
112	77224	436.854	1.29686	0.112687	4.29307	3.22036	
109	108137	706.949	1.26358	-0.482533	2.52281	-2.50131	
120	124212	510.12	1.33225	-0.115143	3.15068	-0.603903	
31	14411	271.079	1.19611	-0.8455	3.69259	-6.12228	
147	138607	440.383	1.33651	-0.572016	4.15283	-7.60562	
162	131689	362.721	1.35672	-0.00888301	3.79292	0.702358	
149	141413	524.82	1.29837	-0.943052	4.65202	-10.5116	
72	62257	623.013	1.26625	0.397411	3.36189	3.4426	
33	11741	209.324	1.15031	-1.19645	4.899	-11.9278	
41	11678	145.212	1.35374	0.277647	2.90571	1.78538	
44	32883	528.764	1.15021	0.775168	2.68128	4.34569	
51	22646	320.787	1.21602	0.829131	4.56477	7.76544	
59	39035	436.991	1.2525	-0.333151	2.95	-2.00208	
98	75947	362.621	1.37543	0.0480857	2.89748	0.287434	
149	98522	351.144	1.29704	0.40649	3.74087	2.92219	
142	150652	550.91	1.27386	-0.282923	2.31649	-2.04225	
166	156736	430.199	1.38976	-0.0878418	2.78321	-0.385854	
79	85164	552.9	1.33112	0.586166	3.94914	6.654	
153	120777	414.758	1.28643	0.454704	3.57229	3.58414	
142	173547	613.299	1.29696	0.0615435	2.79273	1.62675	
144	94234	427.034	1.24779	-0.129797	2.91673	-0.532906	
97	135914	843.056	1.178	0.0183624	1.75577	0.241273	
124	99606	403.157	1.30814	-0.417437	2.46808	-1.88769	
38	15577	212.118	1.24822	-1.0545	4.47717	-10.3599	
37	27121	315.669	1.37289	-0.00691729	2.29045	-0.389388	
158	120003	498.484	1.20521	-0.505101	2.66079	-1.77012	
79	154643	1244.98	1.27521	-0.667975	3.33438	-4.70717	
36	12425	186.451	1.32223	-0.405369	2.59837	-1.84617	
131	149584	678.965	1.24585	0.533417	2.43675	2.72892	
29	30374	560.071	1.25364	0.293504	2.606	1.26059	
130	94245	548.98	1.18205	0.0391245	2.35098	-0.474743	
13	2399	77.4309	1.29034	-0.115776	1.97823	-0.525959	
133	124637	425.642	1.32731	-0.841059	4.32073	-10.5671	
69	22945	136.948	1.37709	-0.3934	3.12524	-4.66299	
114	111577	533.856	1.31533	0.204186	3.00664	1.94371	
107	138970	636.468	1.25496	0.297368	2.2686	1.45758	
147	155900	637.852	1.2268	0.0755991	2.23036	-0.349991	
171	72233	201.373	1.36052	0.763452	4.06539	8.60341	
101	90372	393.685	1.37363	-0.0730148	2.45525	-0.474468	
121	87745	344.481	1.33321	-0.708324	3.82265	-7.2437	
103	62576	525.45	1.17654	0.995153	4.81011	9.70121	
139	96538	411.652	1.20003	-0.120562	1.90415	-0.101682	
77	50394	307.711	1.31915	-0.168594	2.19838	-0.457676	
171	72022	184.355	1.3835	-0.506302	3.72963	-6.34682	
146	107698	333.81	1.32537	-0.528263	3.41002	-3.04948	
61	46583	398.261	1.32874	-0.392426	2.43358	-2.19862	
30	11449	289.85	1.03893	-0.444542	1.69316	-1.48283	
74	47998	277.702	1.36447	-0.0672699	2.14152	-0.152848	
92	95757	476.884	1.34137	0.194722	2.5219	0.878302	
134	121782	447.427	1.35596	-0.19307	3.58345	-3.71394	
174	163870	529.165	1.30126	-0.455893	3.59634	-4.22347	
132	97736	493.568	1.22145	0.106263	3.76414	1.4713	
188	251558	1073.03	1.1707	0.226041	2.78327	1.13837	
162	148652	382.612	1.34008	-0.582227	3.56161	-5.62653	
42	20058	259.814	1.23293	0.532719	2.26205	2.52107	
120	95836	434.754	1.29888	0.833157	3.44455	6.06781	
62	26520	247.362	1.31959	-0.686292	3.2718	-5.27578	
62	49246	454.942	1.35877	0.124052	2.52513	0.610244	
22	7539	187.334	1.23557	0.525977	2.16623	2.31826	
108	147574	752.458	1.30405	-0.33884	3.15639	-3.80102	
165	133511	313.253	1.37834	0.433852	2.8041	3.4023	
156	156330	538.261	1.35808	-0.180313	2.45104	-0.537829	
72	62864	463.132	1.36132	-0.397929	2.83966	-2.74907	
98	59367	278.719	1.36615	-0.0798776	2.51023	0.150736	
134	61182	264.966	1.29596	-0.510152	3.40549	-2.94748	
67	58416	649.584	1.19618	0.715537	2.58667	3.96748	
56	63137	796.359	1.22987	0.598919	2.6806	3.74007	
149	243753	806.77	1.31447	-0.120601	2.10521	-0.829019	
166	152693	521.176	1.2515	-0.976106	3.51916	-7.01456	
94	74225	461.267	1.30428	0.209088	2.10639	0.780421	
151	91572	354.452	1.32428	0.514116	3.83552	3.61021	
129	130045	643.909	1.21718	0.199526	1.95048	0.746534	
118	72732	285.202	1.31589	1.05851	5.52808	16.5145	
153	183884	1478.33	0.889404	0.326989	1.78232	1.76943	
113	74716	390.921	1.32758	0.124112	2.56416	0.329615	
152	172773	585.462	1.22765	-0.0833601	1.86459	0.0175582	
110	71764	307.705	1.3413	-0.0510429	2.50288	-1.25829	
141	121627	580.781	1.22565	0.268691	2.56262	0.183873	
43	31352	432.3	1.25711	-0.870521	3.27404	-5.91893	
126	244717	1273.78	1.28108	0.658748	3.15687	4.72844	
145	180305	570.557	1.36494	0.0215694	2.28008	0.122745	
150	78712	364.412	1.21909	0.491344	4.04502	3.53692	
135	217748	920.485	1.25514	0.0357603	2.33983	0.105211	
153	202672	591.938	1.3331	-0.101928	2.80338	-0.0245044	
38	17634	276.505	1.14595	-0.103996	1.7918	-0.846609	
128	149100	691.074	1.21267	-0.619266	2.41467	-3.18597	
