0	16583	0	0	0	13846	1679	0	
16770	0	0	0	0	0	0	0	
0	56949	0	57022	0	13094	0	0	
0	87044	0	44949	0	879	0	0	
0	121090	0	8208	0	5959	0	0	
0	21355	0	59027	0	0	21372	0	
0	73946	0	82775	0	0	36377	0	
0	0	0	19707	0	0	0	0	
0	51045	0	48566	0	0	11953	0	
90658	0	0	0	0	0	0	0	
0	38266	0	21563	19162	179070	4487	10335	
2155	77314	0	1604	0	598	9432	0	
0	65646	34552	5386	0	70365	0	0	
0	30478	0	61955	0	0	1141	0	
0	3866	0	31344	0	0	323	0	
0	26975	0	52484	0	0	0	0	
0	45202	0	486	231	10859	0	0	
0	144584	0	76909	0	0	0	0	
1516	150170	0	35073	0	15465	10422	0	
0	4959	0	22777	0	18072	29193	0	
0	216113	0	88145	0	0	18535	0	
20674	0	0	0	0	0	0	0	
0	13235	0	109221	0	26105	16227	0	
0	24885	0	126779	0	18644	0	0	
0	31186	0	54835	0	50259	0	0	
0	9011	0	379	0	3258	0	0	
0	213686	0	74996	0	38826	6118	0	
0	52081	0	42743	0	0	4239	0	
0	21179	0	140308	0	231	0	0	
0	85582	0	19618	0	0	0	0	
0	22269	0	38054	0	49283	3736	0	
0	24376	0	27085	0	6553	0	0	
0	4972	0	26032	0	37420	19760	0	
0	4087	0	10255	0	0	2333	0	
0	26100	0	32250	0	0	0	0	
0	31709	0	327	0	0	0	0	
0	10963	0	7624	0	4911	489	0	
0	37353	0	34648	0	21176	1955	0	
10789	0	0	0	0	0	0	0	
0	7209	0	15828	0	0	16267	0	
0	2096	0	179681	0	0	1048	0	
0	2883	0	6543	0	7736	3859	0	
115685	0	0	0	0	0	0	0	
0	8141	0	21336	0	37781	3681	0	
0	6921	0	73129	0	27777	17070	0	
0	17341	0	43782	0	0	0	0	
0	28863	0	90218	0	0	34378	0	
0	96314	0	19317	0	0	2411	0	
0	0	0	1664	0	0	0	0	
179361	0	0	0	0	0	0	0	
755	43561	5797	127193	0	0	0	0	
8692	0	0	0	0	0	0	0	
0	83699	0	0	48	0	0	0	
0	77681	0	437	0	0	731	0	
0	36703	0	17364	0	10069	0	0	
0	15179	0	71012	0	4672	30702	0	
0	33521	0	2915	0	0	0	0	
0	0	0	31419	0	0	0	0	
0	0	0	62860	0	0	0	0	
20811	9246	0	0	4672	0	0	0	
0	148880	0	1332	0	0	0	0	
0	21656	0	13365	0	5305	0	0	
0	0	0	14084	180	19129	0	111	
0	5944	0	5976	0	0	14074	0	
0	31640	0	57943	0	0	22854	0	
0	16003	0	27546	0	0	632	0	
96	24765	0	168790	0	106953	20577	0	
0	16781	0	55337	0	14375	17872	0	
0	9399	373	45940	0	0	0	0	
0	13051	0	91049	0	1972	666	0	
0	10682	0	29304	0	22138	0	0	
0	28694	0	0	0	54936	0	0	
0	16471	0	1364	0	131300	0	0	
0	6669	26008	12920	0	10414	0	0	
0	91497	0	25383	0	1392	22108	0	
0	11085	0	78964	0	16836	0	0	
0	28499	0	63874	0	4434	0	0	
0	0	0	13425	0	7639	0	197	
0	107879	0	48988	0	31933	19848	0	
18451	0	0	0	0	0	0	0	
0	3593	0	62683	0	0	34854	0	
0	168714	0	891	0	0	0	0	
0	12228	0	16830	0	0	0	0	
0	6887	0	2736	0	0	2367	0	
0	36395	0	34330	0	0	0	0	
0	6373	0	28034	0	0	716	0	
0	91762	0	2463	0	0	0	0	
0	90508	0	88975	0	5976	15073	0	
0	37593	0	80985	0	0	21837	0	
0	0	0	0	0	5209	0	0	
0	10694	0	3135	0	1135	41	0	
0	29884	0	47340	0	0	0	0	
21437	81141	0	903	0	0	4656	0	
0	14509	0	65562	0	15430	28711	0	
0	0	0	14411	0	0	0	0	
0	15685	0	78775	0	25743	18404	0	
0	36671	0	8267	0	86751	0	0	
0	21120	0	38283	0	82010	0	0	
0	10796	0	27762	0	8314	15385	0	
0	0	0	11741	0	0	0	0	
0	6992	3852	834	0	0	0	0	
0	11760	0	17991	0	57	3075	0	
0	11069	0	3547	0	0	8030	0	
3251	33457	0	0	0	1769	558	0	
0	48770	0	16543	0	10634	0	0	
0	14639	0	62901	0	20982	0	0	
0	0	0	150652	0	0	0	0	
