18551	78520	22483	20409	0	0	0	0	
0	98578	646	805	1843	0	0	0	
23108	0	0	0	0	0	0	0	
25877	28636	0	1707	0	526	300	0	
0	0	0	19553	0	7767	0	0	
0	128154	0	194579	0	88375	1377	0	
0	38019	0	68234	26005	18747	0	0	
0	0	0	8824	3553	4432	0	1733	
69186	86028	0	26351	33759	120497	13153	0	
0	29348	0	72274	10775	45428	796	0	
0	31026	0	127406	0	38264	0	0	
113942	0	0	0	0	0	0	0	
17145	0	0	0	0	0	0	0	
59175	0	0	0	0	0	0	0	
0	3552	0	21299	0	0	11889	0	
0	52814	0	65655	0	0	5591	0	
65832	0	0	0	0	0	0	0	
277514	0	0	0	0	0	0	0	
9678	0	0	0	0	0	0	0	
0	23430	0	73403	0	29210	3425	0	
0	184699	0	33945	0	78	0	0	
235	70824	0	210443	0	0	22442	0	
0	107144	0	188454	0	91167	0	0	
0	222948	0	18242	0	269	311	0	
0	82543	0	149297	0	24177	0	0	
4583	117992	0	109967	2731	59215	29704	0	
0	322422	3497	33848	1303	6550	0	0	
4774	187350	0	115410	0	48257	0	0	
0	54121	5940	114663	0	11413	7158	0	
0	97899	0	96258	2343	27171	0	0	
1637	200790	0	37355	0	0	13028	0	
786	125968	0	150164	0	22458	37507	0	
0	12650	0	0	0	15434	0	476	
1195	132463	0	83797	0	12316	30987	0	
0	0	0	162748	0	196228	0	0	
0	0	0	51899	0	0	0	0	
0	17484	0	16176	0	0	17720	0	
0	14244	0	17252	30293	0	0	0	
317	14722	0	4877	0	0	6947	0	
0	64362	0	128430	0	0	14474	0	
9173	79723	0	154819	0	0	18707	0	
142829	0	0	0	0	0	0	0	
0	9719	0	67263	2278	13357	0	0	
0	0	0	7716	0	2790	0	0	
0	14068	0	13470	0	0	2853	0	
0	3901	0	20741	0	2897	0	0	
991	74857	0	103976	0	12447	12177	0	
0	0	291	9843	1269	1256	0	0	
0	24019	0	21555	0	9441	0	0	
0	0	0	0	0	292	34301	0	
0	0	0	11610	0	0	0	0	
