8937	65331	17966	8050	0	0	0	0	
0	74535	252	0	135	0	0	0	
16773	0	0	0	0	0	0	0	
17539	18408	0	1129	0	476	225	0	
0	0	0	17379	0	4153	0	0	
0	97164	0	139254	0	57670	1045	0	
0	29473	0	39300	20235	13644	0	0	
0	0	0	5375	3814	2869	0	1442	
32166	50862	0	19187	13360	79359	7390	0	
0	23349	0	51833	5935	38879	565	0	
0	20227	0	71193	0	29914	0	0	
80318	0	0	0	0	0	0	0	
9514	0	0	0	0	0	0	0	
32151	0	0	0	0	0	0	0	
0	1326	0	11742	0	0	5069	0	
0	38201	0	45561	0	0	3135	0	
50436	0	0	0	0	0	0	0	
181305	0	0	0	0	0	0	0	
5964	0	0	0	0	0	0	0	
0	14517	0	43646	0	25057	2741	0	
0	155536	0	19338	0	20	0	0	
124	52187	0	146916	0	0	18607	0	
0	75789	0	99793	0	61168	0	0	
0	167416	0	6219	0	206	472	0	
0	59114	0	98925	0	18477	0	0	
2457	79073	0	90642	1403	34979	27540	0	
0	257978	1888	15414	320	2075	0	0	
1072	140291	0	87183	0	40801	0	0	
0	26023	6244	68059	0	6022	3606	0	
0	73603	0	57803	325	26054	0	0	
405	173701	0	15995	0	0	9037	0	
237	101494	0	115704	0	20777	33951	0	
0	9369	0	0	0	8444	0	0	
594	92549	0	47221	0	4951	23281	0	
0	0	0	109116	0	138650	0	0	
0	0	0	40282	0	0	0	0	
0	10978	0	10612	0	0	11436	0	
0	12132	0	7689	30685	0	0	0	
290	9486	0	2676	0	0	6150	0	
0	55541	0	83638	0	0	13933	0	
2624	54640	0	112354	0	0	15152	0	
93224	0	0	0	0	0	0	0	
0	6478	0	28785	925	6835	0	0	
0	0	0	12042	0	3877	0	0	
0	11941	0	9944	0	0	2324	0	
0	2155	0	8180	0	1648	0	0	
884	60061	0	58503	0	9099	9697	0	
0	0	332	8863	1695	1450	0	0	
0	19973	0	12528	0	3284	0	0	
0	0	0	0	0	315	21645	0	
0	0	0	11490	0	0	0	0	
0	15936	0	632	0	0	1595	0	
59654	11895	0	6799	0	54404	0	0	
28926	0	0	0	0	0	0	0	
0	235712	0	11210	0	0	0	0	
22023	100699	0	105560	0	19948	0	0	
0	4149	0	2168	0	717	1410	0	
0	11328	0	99639	0	6168	0	0	
55586	0	0	0	1297	0	0	0	
0	67345	22859	36582	2273	8930	0	0	
0	0	0	116323	0	1083	0	0	
0	23073	0	79887	0	585	0	0	
59	18857	0	23327	0	0	12199	0	
0	0	0	38911	0	0	0	0	
0	16929	0	18371	0	14540	13638	0	
1978	75764	0	28786	0	24743	0	0	
0	9356	0	65415	0	11083	1145	0	
0	46048	0	72366	0	0	0	0	
0	27603	0	15934	0	0	5377	0	
189	43281	0	29084	0	113625	0	0	
0	180714	0	3739	0	0	0	0	
0	148152	0	8203	0	0	0	0	
0	143138	0	11935	0	0	0	0	
0	30311	0	1512	0	0	6294	0	
0	9673	0	10712	0	6071	579	0	
0	29266	0	144066	0	61	0	0	
0	175570	199	11838	2016	406	0	0	
0	99638	0	6977	0	410	0	0	
10597	0	0	0	0	0	0	0	
0	0	0	0	9329	3161	0	0	
0	0	0	2197	0	16166	0	5319	
0	11961	0	28184	0	0	2369	0	
0	26433	0	60954	0	19999	19014	0	
0	31396	0	9939	0	7579	0	0	
3292	31845	0	12341	0	25438	6201	0	
0	0	0	3175	0	11414	0	0	
0	0	0	84534	0	17658	0	0	
0	0	0	16660	0	5107	0	0	
0	73986	0	34353	0	0	3623	0	
0	36818	0	748	0	797	0	0	
0	64521	0	68781	0	39364	0	0	
0	16006	0	264	71438	7241	0	0	
4192	31506	0	40297	0	168021	0	0	
1401	43995	0	80398	0	2877	37379	0	
0	16569	0	104398	0	6837	0	0	
0	7197	0	165018	0	15988	649	0	
17983	42693	5263	57039	0	3936	0	0	
0	0	0	3838	0	0	0	0	
0	0	0	57445	0	0	0	0	
0	17653	0	117036	0	475	3664	0	
420	5435	0	0	0	0	0	0	
79319	0	0	0	0	0	0	0	
516	57490	0	75991	0	287	10677	0	
1564	30153	0	114975	0	0	5856	0	
0	9672	0	45452	0	62	0	0	
0	54254	0	32106	0	166	3784	0	
0	0	0	12081	0	0	0	0	
0	0	0	44557	0	0	0	0	
0	33875	0	20787	0	0	48749	0	
0	159454	1120	64934	0	0	1434	0	
0	3323	0	41028	0	48031	1940	0	
0	110563	0	1081	0	0	0	0	
0	19228	0	35691	0	0	12736	0	
0	4918	0	90201	0	0	3565	0	
0	13128	0	4807	0	0	0	0	
0	8709	0	89280	0	6474	14962	0	
0	17617	0	84360	0	10413	0	0	
11534	0	0	0	0	0	0	0	
0	8437	0	0	9818	0	0	0	
0	32018	9276	47607	0	0	0	0	
0	0	0	99254	0	12355	25713	0	
394	20090	0	62502	0	0	3695	0	
0	123379	0	238	0	0	0	0	
0	9871	0	48901	0	2372	0	0	
0	9402	0	13845	0	2045	78906	0	
168	73719	0	84044	0	0	5127	0	
0	53175	0	50429	0	7126	20648	0	
0	27837	51864	1914	0	0	0	0	
0	9642	0	38213	0	17616	0	0	
0	18644	0	87905	0	0	0	0	
0	0	0	25427	0	298	557	0	
0	3618	0	63930	0	0	403	0	
0	30486	0	143312	0	985	6281	0	
1887	67758	0	123783	0	53277	0	0	
0	13662	0	90224	0	19519	0	0	
882	35174	0	76341	0	0	1288	0	
0	10548	0	2816	0	51512	45694	0	
0	23774	0	23126	0	0	3295	0	
0	115003	0	2988	0	1164	24	0	
0	8202	0	46411	5451	0	0	0	
0	22234	0	72212	0	10585	7883	0	
0	48480	0	6563	0	0	0	0	
0	13014	0	72808	0	3634	3095	0	
0	89225	0	3752	0	161	0	0	
0	6498	0	3449	0	76606	6046	0	
0	28978	0	29877	0	14088	2104	0	
0	4370	0	95980	0	0	16108	0	
0	9609	0	65693	0	0	5978	0	
0	0	0	32831	0	0	0	0	
0	14890	0	123911	0	0	0	0	
0	0	0	10797	0	0	0	0	
16148	41224	0	26850	0	21684	5690	0	
0	8056	0	20516	0	0	0	0	
0	13902	0	102631	0	244	0	0	
13250	0	0	0	0	0	0	0	
0	7545	0	37922	0	7976	4973	0	
0	89614	0	67613	0	0	18015	0	
0	11339	0	6365	0	0	1734	0	
0	19728	0	68235	0	51333	0	0	
241	30490	12181	100911	0	14669	0	0	
0	16431	0	59312	0	32272	24794	0	
0	23090	0	46037	0	7008	7522	0	
11	0	78646	0	8014	0	0	0	
0	171377	0	29041	0	0	10162	0	
0	17397	0	64898	0	0	11171	0	
3615	0	0	0	5993	0	0	0	
0	5218	0	15998	0	986	3264	0	
2487	23906	0	135821	0	17511	11946	0	
8919	0	0	0	0	0	0	0	
0	0	0	42655	0	39091	0	0	
0	2464	0	2624	0	0	58	0	
14328	0	0	0	0	0	0	0	
0	13519	0	4215	0	3921	20169	0	
